	Chr	ORF	TSS	Strand	TTS	+1 nucleosome
1952	chrVIII	YHL001W	104255	+	105214	104291
1953	chrVIII	YHR001W	106032	+	107439	106045
1954	chrVIII	YHR001W-A	107760	+	108334	107822
1955	chrVIII	YHR002W	108662	+	110016	108713
1956	chrVIII	YHR003C	111336	-	109968	111274
1957	chrVIII	YHR004C	113175	-	111503	113172
1958	chrVIII	YHR005C	115003	-	113398	115046
1959	chrVIII	YHR005C-A	115935	-	115479	115880
1960	chrVIII	YHR006W	117781	+	119566	117840
1961	chrVIII	YHR007C	121828	-	119809	121716
1962	chrVIII	YHR008C	123624	-	122718	123588
1963	chrVIII	YHR010W	126486	+	127630	126547
1964	chrVIII	YHR011W	127678	+	129210	127784
1965	chrVIII	YHR012W	129460	+	130748	129501
1966	chrVIII	YHR013C	131479	-	130681	131424
1967	chrVIII	YHR014W	132047	+	132922	131717
1968	chrVIII	YHR015W	134532	+	136819	134543
1969	chrVIII	YHR016C	138516	-	136637	138470
1970	chrVIII	YHR017W	138686	+	139941	138736
1971	chrVIII	YHR018C	141457	-	139859	141412
1972	chrVIII	YHR019C	143600	-	141791	143575
1973	chrVIII	YHR020W	143877	+	146146	143916
1974	chrVIII	YHR021C	148738	-	147780	148671
1975	chrVIII	YHR023W	151648	+	157554	151609
1976	chrVIII	YHR024C	159222	-	157497	159164
1977	chrVIII	YHR025W	159422	+	160597	159449
1978	chrVIII	YHR026W	160729	+	161694	160769
1979	chrVIII	YHR027C	164764	-	161606	164728
1980	chrVIII	YHR028C	167448	-	164874	167436
1981	chrVIII	YHR029C	168574	-	167600	168531
1982	chrVIII	YHR030C	170371	-	168823	170422
1983	chrVIII	YHR031C	173011	-	170641	172956
1984	chrVIII	YHR032W	173217	+	175089	173295
1985	chrVIII	YHR034C	178042	-	176870	177977
1986	chrVIII	YHR036W	180232	+	181972	180282
1987	chrVIII	YHR037W	181925	+	183873	181962
1988	chrVIII	YHR038W	184074	+	184848	184096
1989	chrVIII	YHR039C	186919	-	184750	186912
1990	chrVIII	YHR039C-A	187696	-	187064	187651
1991	chrVIII	YHR040W	187908	+	189127	187950
1992	chrVIII	YHR042W	190503	+	192837	190525
1993	chrVIII	YHR043C	193647	-	192691	193610
1994	chrVIII	YHR044C	194825	-	193947	194999
1995	chrVIII	YHR046C	198316	-	197228	198356
1996	chrVIII	YHR047C	201338	-	198592	201318
1997	chrVIII	YHR049W	206423	+	207322	206435
1998	chrVIII	YHR050W	207490	+	209353	207535
1999	chrVIII	YHR051W	209545	+	210268	209585
2000	chrVIII	YHR052W	210817	+	212112	210846
2001	chrVIII	YHR056C	217886	-	215038	217851
2002	chrVIII	YHR057C	218859	-	218091	218802
2003	chrVIII	YHR058C	219904	-	218940	219860
2004	chrVIII	YHR059W	220056	+	220601	220109
2005	chrVIII	YHR060W	220736	+	221335	220794
2006	chrVIII	YHR061C	222674	-	221259	222633
2007	chrVIII	YHR062C	223773	-	222756	223732
2008	chrVIII	YHR063C	225199	-	223953	225165
2009	chrVIII	YHR064C	227174	-	225429	227139
2010	chrVIII	YHR065C	229075	-	227415	229037
2011	chrVIII	YHR066W	229301	+	230869	229342
2012	chrVIII	YHR067W	230937	+	232148	230989
2013	chrVIII	YHR068W	232069	+	233428	232094
2014	chrVIII	YHR069C	234672	-	233434	234639
2015	chrVIII	YHR070W	234792	+	236728	234911
2016	chrVIII	YHR071W	236647	+	237748	237141
2017	chrVIII	YHR072W	239061	+	241395	239078
2018	chrVIII	YHR072W-A	241607	+	241998	241658
2019	chrVIII	YHR073W	242462	+	245739	242544
2020	chrVIII	YHR074W	246155	+	248493	246190
2021	chrVIII	YHR075C	249686	-	248373	249644
2022	chrVIII	YHR076W	251074	+	252364	251134
2023	chrVIII	YHR077C	255817	-	252328	255778
2024	chrVIII	YHR079C	261844	-	258033	261796
2025	chrVIII	YHR079C-A	262553	-	262192	262560
2026	chrVIII	YHR080C	267058	-	262750	267000
2027	chrVIII	YHR081W	267510	+	268315	267533
2028	chrVIII	YHR082C	271957	-	268185	271908
2029	chrVIII	YHR083W	272620	+	273701	272654
2030	chrVIII	YHR084W	273857	+	276544	273908
2031	chrVIII	YHR085W	276725	+	277820	276787
2032	chrVIII	YHR086W	277939	+	279858	277983
2033	chrVIII	YHR087W	280745	+	281339	280520
2034	chrVIII	YHR088W	281468	+	282475	281509
2035	chrVIII	YHR089C	283330	-	282491	283312
2036	chrVIII	YHR090C	284633	-	283528	284604
2037	chrVIII	YHR091C	286797	-	284821	286782
2038	chrVIII	YHR094C	292660	-	290824	292837
2039	chrVIII	YHR096C	296447	-	294669	296386
2040	chrVIII	YHR098C	302014	-	299003	301966
2041	chrVIII	YHR099W	302685	+	314100	302719
2042	chrVIII	YHR100C	314704	-	313861	314668
2043	chrVIII	YHR101C	316211	-	314654	315973
2044	chrVIII	YHR102W	316388	+	319926	316438
2045	chrVIII	YHR103W	320239	+	323148	320216
2046	chrVIII	YHR104W	323306	+	324579	323344
2047	chrVIII	YHR105W	324669	+	325410	324728
2048	chrVIII	YHR106W	325597	+	326736	325620
2049	chrVIII	YHR107C	328094	-	326650	328042
2050	chrVIII	YHR108W	328265	+	330175	328315
2051	chrVIII	YHR109W	330295	+	332143	330347
2052	chrVIII	YHR110W	332256	+	333029	332318
2053	chrVIII	YHR111W	333038	+	334440	333092
2054	chrVIII	YHR113W	336343	+	337950	336378
2055	chrVIII	YHR114W	338011	+	340123	338055
2056	chrVIII	YHR115C	341494	-	339991	341491
2057	chrVIII	YHR116W	341719	+	342381	341782
2058	chrVIII	YHR117W	342317	+	344363	342343
2059	chrVIII	YHR118C	345641	-	344267	345594
2060	chrVIII	YHR119W	345808	+	349426	345849
2061	chrVIII	YHR120W	349570	+	352535	349568
2062	chrVIII	YHR121W	352676	+	353397	352739
2063	chrVIII	YHR122W	353570	+	354463	353610
2064	chrVIII	YHR123W	354757	+	356261	354836
2065	chrVIII	YHR124W	356561	+	358491	356410
2066	chrVIII	YHR127W	360868	+	361865	360918
2067	chrVIII	YHR128W	362068	+	363000	362037
2068	chrVIII	YHR129C	364266	-	362900	364197
2069	chrVIII	YHR132C	369836	-	368383	369778
2070	chrVIII	YHR132W-A	370023	+	370609	370066
2071	chrVIII	YHR133C	371631	-	370524	371563
2072	chrVIII	YHR134W	371775	+	372673	371822
2073	chrVIII	YHR135C	374431	-	372592	374366
2074	chrVIII	YHR136C	375008	-	374560	375009
2075	chrVIII	YHR137W	375679	+	377395	375694
2076	chrVIII	YHR139C	379199	-	378219	379484
2077	chrVIII	YHR141C	382799	-	381868	382722
2078	chrVIII	YHR142W	383423	+	384565	383461
2079	chrVIII	YHR143W	385242	+	386727	385046
2080	chrVIII	YHR143W-A	387203	+	387711	387240
2081	chrVIII	YHR144C	388758	-	387708	388713
2082	chrVIII	YHR146W	390265	+	392010	390315
2083	chrVIII	YHR147C	393318	-	392509	393278
2084	chrVIII	YHR148W	393511	+	394430	393542
2085	chrVIII	YHR149C	396805	-	394391	396790
2086	chrVIII	YHR150W	397173	+	399141	397231
2087	chrVIII	YHR151C	401016	-	399110	400980
2088	chrVIII	YHR152W	401340	+	402071	401356
2089	chrVIII	YHR153C	402689	-	401872	402678
2090	chrVIII	YHR154W	402934	+	406260	402961
2091	chrVIII	YHR155W	407006	+	411137	407052
2092	chrVIII	YHR156C	412438	-	411357	412386
2093	chrVIII	YHR157W	412623	+	413643	412920
2094	chrVIII	YHR158C	417312	-	413542	417261
2095	chrVIII	YHR160C	420072	-	419221	420050
2096	chrVIII	YHR161C	422414	-	420282	422427
2097	chrVIII	YHR163W	423718	+	424560	423733
2098	chrVIII	YHR164C	429178	-	424472	429244
2099	chrVIII	YHR165C	437033	-	429609	437004
2100	chrVIII	YHR166C	439161	-	437043	439062
2101	chrVIII	YHR167W	439293	+	440352	439327
2102	chrVIII	YHR168W	440377	+	442131	440387
2103	chrVIII	YHR169W	442132	+	443562	442160
2104	chrVIII	YHR170W	443769	+	445577	443808
2105	chrVIII	YHR171W	445700	+	447721	445737
2106	chrVIII	YHR172W	448215	+	451162	448265
2107	chrVIII	YHR174W	451297	+	452760	451391
2108	chrVIII	YHR175W	452889	+	453678	452953
2109	chrVIII	YHR176W	454108	+	455639	454165
2110	chrVIII	YHR178W	459249	+	461677	459304
2111	chrVIII	YHR179W	462461	+	463807	462422
2112	chrVIII	YHR181W	467228	+	467993	467231
2113	chrVIII	YHR183W	470883	+	472548	470912
2114	chrVIII	YHR184W	472744	+	474601	472754
2115	chrVIII	YHR185C	475340	-	474498	475621
2116	chrVIII	YHR186C	480756	-	475887	480729
2117	chrVIII	YHR187W	480955	+	482029	481001
2118	chrVIII	YHR188C	483852	-	481885	483801
2119	chrVIII	YHR189W	484028	+	484853	484055
2120	chrVIII	YHR190W	484796	+	486278	484860
2121	chrVIII	YHR191C	486661	-	486199	486612
2122	chrVIII	YHR193C	488268	-	487648	488217
2123	chrVIII	YHR194W	488586	+	490675	488642
2124	chrVIII	YHR195W	490573	+	491874	490639
2125	chrVIII	YHR196W	491877	+	493709	491916
2126	chrVIII	YHR197W	493896	+	496301	493895
2127	chrVIII	YHR198C	497280	-	496192	497201
2128	chrVIII	YHR199C	498436	-	497420	498460
2129	chrVIII	YHR199C-A	498890	-	498571	498839
2130	chrVIII	YHR200W	499067	+	499955	499119
2131	chrVIII	YHR201C	501178	-	499884	501104
2132	chrVIII	YHR203C	505569	-	504346	505530
2133	chrVIII	YHR204W	506291	+	508778	506113
2134	chrVIII	YHR205W	508918	+	511961	508961
2135	chrVIII	YHR206W	512443	+	514894	512495
2136	chrVIII	YHR207C	516525	-	514791	516452
2137	chrVIII	YHR208W	517511	+	518868	517529
2138	chrVIII	YHR211W	523057	+	528724	523087
2139	chrVIII	YHR215W	552059	+	553568	551834
2140	chrVIII	YHR216W	554174	+	556152	554198
2141	chrIX	YIL173W	11492	+	16512	11536
2142	chrIX	YIL172C	18553	-	16687	18863
2143	chrIX	YIL164C	34975	-	34087	34956
2144	chrIX	YIL162W	37435	+	39203	37467
2145	chrIX	YIL160C	41444	-	40191	41504
2146	chrIX	YIL159W	41777	+	46065	41839
2147	chrIX	YIL158W	46190	+	46908	46206
2148	chrIX	YIL157C	47546	-	46776	47510
2149	chrIX	YIL156W	48091	+	51519	48152
2150	chrIX	YIL155C	53779	-	51414	53715
2151	chrIX	YIL154C	55046	-	53906	54980
2152	chrIX	YIL153W	55165	+	56424	55241
2153	chrIX	YIL150C	62759	-	60707	62725
2154	chrIX	YIL149C	68193	-	62892	68162
2155	chrIX	YIL148W	68588	+	69593	68721
2156	chrIX	YIL147C	73656	-	69588	73608
2157	chrIX	YIL146C	75773	-	73969	76103
2158	chrIX	YIL145C	77342	-	76254	77284
2159	chrIX	YIL144W	77994	+	80177	78032
2160	chrIX	YIL143C	83075	-	80282	83036
2161	chrIX	YIL142W	83265	+	84935	83325
2162	chrIX	YIL140W	85263	+	87961	85138
2163	chrIX	YIL139C	88716	-	87857	88661
2164	chrIX	YIL138C	89737	-	88885	89719
2165	chrIX	YIL137C	92837	-	89864	92781
2166	chrIX	YIL136W	93568	+	94884	93565
2167	chrIX	YIL135C	96448	-	94922	96382
2168	chrIX	YIL134W	97569	+	98372	97379
2169	chrIX	YIL133C	99434	-	98427	99431
2170	chrIX	YIL132C	100512	-	99805	100459
2171	chrIX	YIL131C	102346	-	100654	102274
2172	chrIX	YIL130W	102646	+	105790	102681
2173	chrIX	YIL129C	113345	-	105965	113283
2174	chrIX	YIL128W	113722	+	117021	113778
2175	chrIX	YIL126W	117932	+	122210	117987
2176	chrIX	YIL125W	122414	+	125990	122449
2177	chrIX	YIL124W	126182	+	127197	126210
2178	chrIX	YIL123W	127440	+	129912	127478
2179	chrIX	YIL122W	130353	+	131817	130315
2180	chrIX	YIL121W	132186	+	134014	132202
2181	chrIX	YIL120W	135253	+	136248	135220
2182	chrIX	YIL119C	138078	-	136510	138162
2183	chrIX	YIL118W	139634	+	140604	139683
2184	chrIX	YIL117C	141635	-	140501	141657
2185	chrIX	YIL116W	142858	+	144207	143210
2186	chrIX	YIL115C	148889	-	144270	148810
2187	chrIX	YIL114C	150019	-	149073	149975
2188	chrIX	YIL113W	150559	+	151294	150557
2189	chrIX	YIL112W	151551	+	154996	151612
2190	chrIX	YIL111W	155178	+	155799	155171
2191	chrIX	YIL110W	156014	+	157302	156077
2192	chrIX	YIL109C	160252	-	157275	160202
2193	chrIX	YIL107C	165939	-	163269	165899
2194	chrIX	YIL106W	166399	+	167530	166366
2195	chrIX	YIL105C	169779	-	167543	169722
2196	chrIX	YIL104C	171535	-	169908	171495
2197	chrIX	YIL103W	171701	+	173098	171747
2198	chrIX	YIL101C	177428	-	175282	177414
2199	chrIX	YIL099W	177943	+	179763	177978
2200	chrIX	YIL098C	180245	-	179678	180202
2201	chrIX	YIL097W	180401	+	182147	180452
2202	chrIX	YIL095W	183768	+	186443	183650
2203	chrIX	YIL094C	187705	-	186458	187690
2204	chrIX	YIL093C	188853	-	187872	188805
2205	chrIX	YIL091C	193231	-	190976	193196
2206	chrIX	YIL090W	193418	+	195388	193476
2207	chrIX	YIL088C	199476	-	197859	199375
2208	chrIX	YIL087C	200131	-	199545	200074
2209	chrIX	YIL085C	202113	-	200378	202035
2210	chrIX	YIL084C	203301	-	202276	203239
2211	chrIX	YIL083C	204742	-	203460	204688
2212	chrIX	YIL079C	212035	-	210885	211983
2213	chrIX	YIL078W	212456	+	214791	212511
2214	chrIX	YIL076W	216617	+	217618	216699
2215	chrIX	YIL075C	220762	-	217766	220720
2216	chrIX	YIL074C	222624	-	221028	222559
2217	chrIX	YIL073C	225954	-	222937	225965
2218	chrIX	YIL072W	226495	+	228419	226523
2219	chrIX	YIL071C	229980	-	228351	229965
2220	chrIX	YIL070C	231134	-	230166	231067
2221	chrIX	YIL069C	232437	-	231366	232409
2222	chrIX	YIL068C	235495	-	233022	235472
2223	chrIX	YIL066C	240708	-	237975	240854
2224	chrIX	YIL065C	241806	-	241234	241771
2225	chrIX	YIL064W	241994	+	242758	242057
2226	chrIX	YIL063C	243789	-	242720	243731
2227	chrIX	YIL062C	244500	-	243927	244434
2228	chrIX	YIL061C	245578	-	244624	245540
2229	chrIX	YIL057C	248394	-	247902	248656
2230	chrIX	YIL056W	249674	+	251972	249554
2231	chrIX	YIL053W	255087	+	256025	255156
2232	chrIX	YIL052C	257100	-	256117	257077
2233	chrIX	YIL051C	258335	-	257712	258257
2234	chrIX	YIL050W	258838	+	259906	258855
2235	chrIX	YIL049W	260157	+	260988	260189
2236	chrIX	YIL048W	261172	+	265015	261197
2237	chrIX	YIL047C	267841	-	264956	267899
2238	chrIX	YIL046W	268606	+	270677	268649
2239	chrIX	YIL045W	271054	+	272921	271094
2240	chrIX	YIL044C	273872	-	272835	273826
2241	chrIX	YIL043C	274938	-	273972	274882
2242	chrIX	YIL042C	276330	-	274975	276274
2243	chrIX	YIL041W	276503	+	277590	276542
2244	chrIX	YIL040W	277714	+	278231	277758
2245	chrIX	YIL038C	282890	-	279980	282855
2246	chrIX	YIL037C	285161	-	283029	285232
2247	chrIX	YIL036W	285507	+	287540	285517
2248	chrIX	YIL035C	289018	-	287678	288992
2249	chrIX	YIL034C	290142	-	289154	290077
2250	chrIX	YIL033C	291777	-	290240	291731
2251	chrIX	YIL031W	292463	+	295874	292526
2252	chrIX	YIL030C	300066	-	295963	300037
2253	chrIX	YIL027C	304162	-	303588	304107
2254	chrIX	YIL026C	307965	-	304353	307927
2255	chrIX	YIL023C	310426	-	309323	310387
2256	chrIX	YIL022W	311092	+	312690	311100
2257	chrIX	YIL021W	312808	+	313996	312878
2258	chrIX	YIL020C	314841	-	313913	314845
2259	chrIX	YIL019W	315073	+	316243	315114
2260	chrIX	YIL018W	316726	+	318019	316751
2261	chrIX	YIL017C	321035	-	318086	320981
2262	chrIX	YIL016W	321387	+	321988	321465
2263	chrIX	YIL015W	322310	+	324181	322220
2264	chrIX	YIL014W	325955	+	328085	325996
2265	chrIX	YIL013C	332535	-	328020	332542
2266	chrIX	YIL011W	333695	+	334664	333640
2267	chrIX	YIL010W	334845	+	335708	334887
2268	chrIX	YIL009C-A	336224	-	335625	336210
2269	chrIX	YIL009W	339330	+	341663	339367
2270	chrIX	YIL008W	342490	+	342959	342524
2271	chrIX	YIL007C	343682	-	342899	343665
2272	chrIX	YIL006W	344040	+	345183	344090
2273	chrIX	YIL005W	345559	+	347838	345620
2274	chrIX	YIL004C	348568	-	347776	348477
2275	chrIX	YIL003W	349083	+	350088	349121
2276	chrIX	YIL002C	353679	-	350550	353629
2277	chrIX	YIR001C	356960	-	355814	356914
2278	chrIX	YIR002C	360487	-	357298	360443
2279	chrIX	YIR003W	360837	+	362994	360899
2280	chrIX	YIR004W	363207	+	364635	363226
2281	chrIX	YIR005W	364844	+	365415	364942
2282	chrIX	YIR006C	369942	-	365379	369900
2283	chrIX	YIR008C	374365	-	373008	374290
2284	chrIX	YIR009W	374462	+	374860	374520
2285	chrIX	YIR010W	375355	+	377268	375413
2286	chrIX	YIR011C	378268	-	377177	378222
2287	chrIX	YIR012W	378461	+	379846	378512
2288	chrIX	YIR013C	380384	-	380019	380453
2289	chrIX	YIR015W	381948	+	382382	381981
2290	chrIX	YIR017C	384113	-	383343	384136
2291	chrIX	YIR018W	384600	+	385401	384627
2292	chrIX	YIR021W	397268	+	398441	397295
2293	chrIX	YIR022W	398697	+	399336	398753
2294	chrIX	YIR023W	399751	+	402799	399803
2295	chrIX	YIR024C	403499	-	402775	403453
2296	chrIX	YIR025W	403688	+	404915	403700
2297	chrIX	YIR026C	405996	-	404780	405944
2298	chrIX	YIR027C	407952	-	406260	407913
2299	chrIX	YIR028W	408468	+	410542	408220
2300	chrIX	YIR029W	410807	+	411887	410708
2301	chrIX	YIR030C	412810	-	411982	412752
2302	chrIX	YIR031C	414821	-	412962	414752
2303	chrIX	YIR032C	415682	-	414955	415653
2304	chrIX	YIR033W	416089	+	419524	416086
2305	chrIX	YIR034C	420771	-	419545	420769
2306	chrIX	YIR037W	423067	+	423710	423115
2307	chrIX	YIR038C	424543	-	423687	424521
2308	chrIX	YIR039C	432111	-	430399	432273
2309	chrIX	YIR041W	433883	+	434303	433709
2310	chrX	YJL223C	9138	-	8686	9350
2311	chrX	YJL222W	11483	+	16495	11530
2312	chrX	YJL221C	18824	-	16767	18832
2313	chrX	YJL219W	19279	+	21200	19273
2314	chrX	YJL217W	23126	+	23824	23049
2315	chrX	YJL216C	26237	-	24104	26238
2316	chrX	YJL214W	26887	+	28596	26748
2317	chrX	YJL213W	31822	+	33477	31433
2318	chrX	YJL212C	36277	-	33727	36452
2319	chrX	YJL210W	36770	+	37797	36734
2320	chrX	YJL209W	37903	+	40062	37966
2321	chrX	YJL208C	41235	-	40011	41208
2322	chrX	YJL207C	47444	-	41216	47388
2323	chrX	YJL205C	50462	-	49992	50421
2324	chrX	YJL204C	53166	-	50557	53109
2325	chrX	YJL203W	53307	+	54418	53364
2326	chrX	YJL201W	54376	+	56423	54415
2327	chrX	YJL200C	58944	-	56297	58900
2328	chrX	YJL198W	60822	+	63602	60842
2329	chrX	YJL197W	63763	+	67637	63800
2330	chrX	YJL196C	68805	-	67715	68795
2331	chrX	YJL194W	69277	+	70996	69305
2332	chrX	YJL192C	73438	-	72603	73402
2333	chrX	YJL191W	73766	+	74716	73787
2334	chrX	YJL190C	75318	-	74761	75298
2335	chrX	YJL189W	75890	+	76611	75950
2336	chrX	YJL187C	79355	-	76620	79385
2337	chrX	YJL186W	80126	+	82036	80153
2338	chrX	YJL184W	83407	+	83881	83445
2339	chrX	YJL183W	84003	+	85425	84041
2340	chrX	YJL180C	88565	-	87461	88531
2341	chrX	YJL179W	88738	+	89249	88769
2342	chrX	YJL178C	90135	-	89159	90066
2343	chrX	YJL177W	90765	+	91775	90849
2344	chrX	YJL176C	94593	-	91826	94525
2345	chrX	YJL174W	94977	+	96165	95019
2346	chrX	YJL173C	96560	-	96084	96486
2347	chrX	YJL172W	97698	+	99608	97732
2348	chrX	YJL171C	100932	-	99504	100885
2349	chrX	YJL170C	101887	-	101123	101817
2350	chrX	YJL168C	104521	-	102031	104492
2351	chrX	YJL167W	104958	+	106165	104977
2352	chrX	YJL166W	106332	+	106887	106413
2353	chrX	YJL165C	109626	-	106862	109587
2354	chrX	YJL164C	111378	-	109854	111336
2355	chrX	YJL162C	115685	-	113712	115641
2356	chrX	YJL159W	120395	+	121992	120347
2357	chrX	YJL158C	122990	-	122195	123050
2358	chrX	YJL157C	126374	-	123679	126458
2359	chrX	YJL156C	129008	-	126691	128958
2360	chrX	YJL155C	130771	-	129127	130761
2361	chrX	YJL154C	133966	-	131045	133969
2362	chrX	YJL153C	135933	-	134186	136094
2363	chrX	YJL151C	136806	-	136306	136733
2364	chrX	YJL149W	137334	+	139428	137382
2365	chrX	YJL148W	140365	+	141342	140416
2366	chrX	YJL146W	143210	+	144938	143196
2367	chrX	YJL145W	145066	+	146157	145137
2368	chrX	YJL143W	147071	+	147778	147116
2369	chrX	YJL141C	150487	-	147813	150460
2370	chrX	YJL140W	150867	+	151676	150903
2371	chrX	YJL139C	153125	-	151604	153042
2372	chrX	YJL138C	154742	-	153300	154683
2373	chrX	YJL137C	156235	-	154862	156163
2374	chrX	YJL136C	157296	-	156411	157266
2375	chrX	YJL134W	158157	+	159507	158202
2376	chrX	YJL133W	160458	+	161703	160470
2377	chrX	YJL131C	165394	-	164176	165327
2378	chrX	YJL130C	173025	-	165623	172998
2379	chrX	YJL129C	177597	-	173535	177540
2380	chrX	YJL128C	180324	-	177956	180302
2381	chrX	YJL127C	184288	-	182298	184244
2382	chrX	YJL126W	184494	+	185557	184502
2383	chrX	YJL125C	186731	-	185432	186676
2384	chrX	YJL124C	187810	-	186906	187772
2385	chrX	YJL123C	189448	-	187887	189427
2386	chrX	YJL122W	189713	+	190398	189735
2387	chrX	YJL121C	191102	-	190303	191058
2388	chrX	YJL118W	191684	+	192401	191711
2389	chrX	YJL117W	192481	+	193628	192483
2390	chrX	YJL116C	195086	-	193544	195237
2391	chrX	YJL115W	196211	+	197207	196239
2392	chrX	YJL112W	205257	+	207585	205307
2393	chrX	YJL111W	207826	+	209696	207869
2394	chrX	YJL110C	211666	-	209911	211605
2395	chrX	YJL109C	217341	-	211941	217305
2396	chrX	YJL106W	221390	+	223449	220922
2397	chrX	YJL104W	227305	+	227946	227338
2398	chrX	YJL102W	231250	+	234011	231323
2399	chrX	YJL101C	236499	-	234177	236456
2400	chrX	YJL100W	236817	+	239167	237284
2401	chrX	YJL099W	239326	+	241741	239388
2402	chrX	YJL098W	241955	+	245330	241927
2403	chrX	YJL097W	245547	+	246317	245598
2404	chrX	YJL096W	246449	+	247046	246490
2405	chrX	YJL095W	247149	+	251771	247238
2406	chrX	YJL094C	254487	-	251671	254433
2407	chrX	YJL093C	256761	-	254623	256734
2408	chrX	YJL092W	257242	+	261078	257270
2409	chrX	YJL091C	262552	-	260917	262514
2410	chrX	YJL090C	265106	-	262680	265082
2411	chrX	YJL089W	265770	+	268715	265778
2412	chrX	YJL088W	268777	+	269921	268899
2413	chrX	YJL087C	272610	-	269780	272535
2414	chrX	YJL085W	272747	+	274817	272812
2415	chrX	YJL084C	278115	-	274731	278097
2416	chrX	YJL083W	278841	+	281032	278831
2417	chrX	YJL082W	281067	+	283598	280968
2418	chrX	YJL081C	285297	-	283654	285227
2419	chrX	YJL080C	289416	-	285449	289413
2420	chrX	YJL079C	290938	-	289691	291092
2421	chrX	YJL076W	295208	+	298910	295230
2422	chrX	YJL074C	302872	-	299071	302842
2423	chrX	YJL073W	303254	+	305222	303109
2424	chrX	YJL072C	305899	-	305079	305858
2425	chrX	YJL071W	306047	+	307962	306111
2426	chrX	YJL069C	312747	-	310833	312680
2427	chrX	YJL068C	313932	-	312913	313913
2428	chrX	YJL066C	314910	-	313900	314852
2429	chrX	YJL065C	315591	-	314939	315536
2430	chrX	YJL063C	316514	-	315680	316451
2431	chrX	YJL062W-A	316700	+	317177	316741
2432	chrX	YJL062W	317259	+	319869	317295
2433	chrX	YJL061W	319976	+	322303	320026
2434	chrX	YJL060W	323360	+	324802	323389
2435	chrX	YJL059W	324937	+	326280	324973
2436	chrX	YJL058C	327932	-	326179	327870
2437	chrX	YJL057C	330235	-	328057	330160
