	Chr	ORF	TSS	Strand	TTS	+2 nucleosome
1946	chrVIII	YHL009C	85184	-	83825	84978
1947	chrVIII	YHL007C	98074	-	94977	97862
1948	chrVIII	YHL006C	98858	-	98033	98677
1949	chrVIII	YHL004W	99139	+	100498	99353
1950	chrVIII	YHL003C	102017	-	100392	101787
1951	chrVIII	YHL002W	102593	+	104029	102799
1952	chrVIII	YHL001W	104255	+	105214	104446
1953	chrVIII	YHR001W	106032	+	107439	106228
1954	chrVIII	YHR001W-A	107760	+	108334	107970
1955	chrVIII	YHR002W	108662	+	110016	108901
1956	chrVIII	YHR003C	111336	-	109968	111113
1957	chrVIII	YHR004C	113175	-	111503	112994
1958	chrVIII	YHR005C	115003	-	113398	114869
1959	chrVIII	YHR005C-A	115935	-	115479	115719
1960	chrVIII	YHR006W	117781	+	119566	118006
1961	chrVIII	YHR007C	121828	-	119809	121543
1962	chrVIII	YHR008C	123624	-	122718	123433
1963	chrVIII	YHR010W	126486	+	127630	126700
1964	chrVIII	YHR011W	127678	+	129210	127936
1965	chrVIII	YHR012W	129460	+	130748	129662
1966	chrVIII	YHR013C	131479	-	130681	131269
1967	chrVIII	YHR014W	132047	+	132922	131879
1968	chrVIII	YHR015W	134532	+	136819	134727
1969	chrVIII	YHR016C	138516	-	136637	138305
1970	chrVIII	YHR017W	138686	+	139941	138896
1971	chrVIII	YHR018C	141457	-	139859	141240
1972	chrVIII	YHR019C	143600	-	141791	143399
1973	chrVIII	YHR020W	143877	+	146146	144097
1974	chrVIII	YHR021C	148738	-	147780	148506
1975	chrVIII	YHR023W	151648	+	157554	151787
1976	chrVIII	YHR024C	159222	-	157497	159003
1977	chrVIII	YHR025W	159422	+	160597	159611
1978	chrVIII	YHR026W	160729	+	161694	160918
1979	chrVIII	YHR027C	164764	-	161606	164538
1980	chrVIII	YHR028C	167448	-	164874	167263
1981	chrVIII	YHR029C	168574	-	167600	168358
1982	chrVIII	YHR030C	170371	-	168823	170260
1983	chrVIII	YHR031C	173011	-	170641	172778
1984	chrVIII	YHR032W	173217	+	175089	173474
1985	chrVIII	YHR034C	178042	-	176870	177788
1986	chrVIII	YHR036W	180232	+	181972	180449
1987	chrVIII	YHR037W	181925	+	183873	182127
1988	chrVIII	YHR038W	184074	+	184848	184248
1989	chrVIII	YHR039C	186919	-	184750	186751
1990	chrVIII	YHR039C-A	187696	-	187064	187461
1991	chrVIII	YHR040W	187908	+	189127	188114
1992	chrVIII	YHR042W	190503	+	192837	190695
1993	chrVIII	YHR043C	193647	-	192691	193455
1994	chrVIII	YHR044C	194825	-	193947	194813
1995	chrVIII	YHR046C	198316	-	197228	198192
1996	chrVIII	YHR047C	201338	-	198592	201145
1997	chrVIII	YHR049W	206423	+	207322	206624
1998	chrVIII	YHR050W	207490	+	209353	207681
1999	chrVIII	YHR051W	209545	+	210268	209766
2000	chrVIII	YHR052W	210817	+	212112	211019
2001	chrVIII	YHR056C	217886	-	215038	217675
2002	chrVIII	YHR057C	218859	-	218091	218631
2003	chrVIII	YHR058C	219904	-	218940	219671
2004	chrVIII	YHR059W	220056	+	220601	220273
2005	chrVIII	YHR060W	220736	+	221335	220948
2006	chrVIII	YHR061C	222674	-	221259	222469
2007	chrVIII	YHR062C	223773	-	222756	223561
2008	chrVIII	YHR063C	225199	-	223953	225005
2009	chrVIII	YHR064C	227174	-	225429	226984
2010	chrVIII	YHR065C	229075	-	227415	228875
2011	chrVIII	YHR066W	229301	+	230869	229504
2012	chrVIII	YHR067W	230937	+	232148	231159
2013	chrVIII	YHR068W	232069	+	233428	232263
2014	chrVIII	YHR069C	234672	-	233434	234484
2015	chrVIII	YHR070W	234792	+	236728	235096
2016	chrVIII	YHR071W	236647	+	237748	237286
2017	chrVIII	YHR072W	239061	+	241395	239219
2018	chrVIII	YHR072W-A	241607	+	241998	241827
2019	chrVIII	YHR073W	242462	+	245739	242697
2020	chrVIII	YHR074W	246155	+	248493	246350
2021	chrVIII	YHR075C	249686	-	248373	249497
2022	chrVIII	YHR076W	251074	+	252364	251322
2023	chrVIII	YHR077C	255817	-	252328	255615
2024	chrVIII	YHR079C	261844	-	258033	261620
2025	chrVIII	YHR079C-A	262553	-	262192	262407
2026	chrVIII	YHR080C	267058	-	262750	266818
2027	chrVIII	YHR081W	267510	+	268315	267703
2028	chrVIII	YHR082C	271957	-	268185	271760
2029	chrVIII	YHR083W	272620	+	273701	272814
2030	chrVIII	YHR084W	273857	+	276544	274069
2031	chrVIII	YHR085W	276725	+	277820	276951
2032	chrVIII	YHR086W	277939	+	279858	278158
2033	chrVIII	YHR087W	280745	+	281339	280705
2034	chrVIII	YHR088W	281468	+	282475	281688
2035	chrVIII	YHR089C	283330	-	282491	283160
2036	chrVIII	YHR090C	284633	-	283528	284434
2037	chrVIII	YHR091C	286797	-	284821	286613
2038	chrVIII	YHR094C	292660	-	290824	292668
2039	chrVIII	YHR096C	296447	-	294669	296197
2040	chrVIII	YHR098C	302014	-	299003	301795
2041	chrVIII	YHR099W	302685	+	314100	302880
2042	chrVIII	YHR100C	314704	-	313861	314500
2043	chrVIII	YHR101C	316211	-	314654	315788
2044	chrVIII	YHR102W	316388	+	319926	316613
2045	chrVIII	YHR103W	320239	+	323148	320397
2046	chrVIII	YHR104W	323306	+	324579	323517
2047	chrVIII	YHR105W	324669	+	325410	324891
2048	chrVIII	YHR106W	325597	+	326736	325793
2049	chrVIII	YHR107C	328094	-	326650	327886
2050	chrVIII	YHR108W	328265	+	330175	328483
2051	chrVIII	YHR109W	330295	+	332143	330498
2052	chrVIII	YHR110W	332256	+	333029	332488
2053	chrVIII	YHR111W	333038	+	334440	333256
2054	chrVIII	YHR113W	336343	+	337950	336549
2055	chrVIII	YHR114W	338011	+	340123	338245
2056	chrVIII	YHR115C	341494	-	339991	341329
2057	chrVIII	YHR116W	341719	+	342381	341950
2058	chrVIII	YHR117W	342317	+	344363	342518
2059	chrVIII	YHR118C	345641	-	344267	345430
2060	chrVIII	YHR119W	345808	+	349426	346033
2061	chrVIII	YHR120W	349570	+	352535	349750
2062	chrVIII	YHR121W	352676	+	353397	352903
2063	chrVIII	YHR122W	353570	+	354463	353800
2064	chrVIII	YHR123W	354757	+	356261	354993
2065	chrVIII	YHR124W	356561	+	358491	356584
2066	chrVIII	YHR127W	360868	+	361865	361073
2067	chrVIII	YHR128W	362068	+	363000	362207
2068	chrVIII	YHR129C	364266	-	362900	364035
2069	chrVIII	YHR132C	369836	-	368383	369632
2070	chrVIII	YHR132W-A	370023	+	370609	370235
2071	chrVIII	YHR133C	371631	-	370524	371412
2072	chrVIII	YHR134W	371775	+	372673	371989
2073	chrVIII	YHR135C	374431	-	372592	374206
2074	chrVIII	YHR136C	375008	-	374560	374839
2075	chrVIII	YHR137W	375679	+	377395	375845
2076	chrVIII	YHR139C	379199	-	378219	379332
2077	chrVIII	YHR141C	382799	-	381868	382551
2078	chrVIII	YHR142W	383423	+	384565	383623
2079	chrVIII	YHR143W	385242	+	386727	385219
2080	chrVIII	YHR143W-A	387203	+	387711	387392
2081	chrVIII	YHR144C	388758	-	387708	388535
2082	chrVIII	YHR146W	390265	+	392010	390489
2083	chrVIII	YHR147C	393318	-	392509	393116
2084	chrVIII	YHR148W	393511	+	394430	393728
2085	chrVIII	YHR149C	396805	-	394391	396616
2086	chrVIII	YHR150W	397173	+	399141	397383
2087	chrVIII	YHR151C	401016	-	399110	400790
2088	chrVIII	YHR152W	401340	+	402071	401529
2089	chrVIII	YHR153C	402689	-	401872	402489
2090	chrVIII	YHR154W	402934	+	406260	403127
2091	chrVIII	YHR155W	407006	+	411137	407220
2092	chrVIII	YHR156C	412438	-	411357	412236
2093	chrVIII	YHR157W	412623	+	413643	413086
2094	chrVIII	YHR158C	417312	-	413542	417095
2095	chrVIII	YHR160C	420072	-	419221	419884
2096	chrVIII	YHR161C	422414	-	420282	422248
2097	chrVIII	YHR163W	423718	+	424560	423923
2098	chrVIII	YHR164C	429178	-	424472	429074
2099	chrVIII	YHR165C	437033	-	429609	436826
2100	chrVIII	YHR166C	439161	-	437043	438901
2101	chrVIII	YHR167W	439293	+	440352	439496
2102	chrVIII	YHR168W	440377	+	442131	440560
2103	chrVIII	YHR169W	442132	+	443562	442331
2104	chrVIII	YHR170W	443769	+	445577	443949
2105	chrVIII	YHR171W	445700	+	447721	445925
2106	chrVIII	YHR172W	448215	+	451162	448446
2107	chrVIII	YHR174W	451297	+	452760	451551
2108	chrVIII	YHR175W	452889	+	453678	453142
2109	chrVIII	YHR176W	454108	+	455639	454316
2110	chrVIII	YHR178W	459249	+	461677	459475
2111	chrVIII	YHR179W	462461	+	463807	462581
2112	chrVIII	YHR181W	467228	+	467993	467414
2113	chrVIII	YHR183W	470883	+	472548	471069
2114	chrVIII	YHR184W	472744	+	474601	472929
2115	chrVIII	YHR185C	475340	-	474498	475433
2116	chrVIII	YHR186C	480756	-	475887	480553
2117	chrVIII	YHR187W	480955	+	482029	481177
2118	chrVIII	YHR188C	483852	-	481885	483641
2119	chrVIII	YHR189W	484028	+	484853	484223
2120	chrVIII	YHR190W	484796	+	486278	485022
2121	chrVIII	YHR191C	486661	-	486199	486427
2122	chrVIII	YHR193C	488268	-	487648	488039
2123	chrVIII	YHR194W	488586	+	490675	488793
2124	chrVIII	YHR195W	490573	+	491874	490811
2125	chrVIII	YHR196W	491877	+	493709	492086
2126	chrVIII	YHR197W	493896	+	496301	494070
2127	chrVIII	YHR198C	497280	-	496192	497029
2128	chrVIII	YHR199C	498436	-	497420	498315
2129	chrVIII	YHR199C-A	498890	-	498571	498670
2130	chrVIII	YHR200W	499067	+	499955	499270
2131	chrVIII	YHR201C	501178	-	499884	500961
2132	chrVIII	YHR203C	505569	-	504346	505387
2133	chrVIII	YHR204W	506291	+	508778	506295
2134	chrVIII	YHR205W	508918	+	511961	509116
2135	chrVIII	YHR206W	512443	+	514894	512667
2136	chrVIII	YHR207C	516525	-	514791	516276
2137	chrVIII	YHR208W	517511	+	518868	517700
2138	chrVIII	YHR211W	523057	+	528724	523260
2139	chrVIII	YHR215W	552059	+	553568	552005
2140	chrVIII	YHR216W	554174	+	556152	554382
2141	chrIX	YIL173W	11492	+	16512	11718
2142	chrIX	YIL172C	18553	-	16687	18689
2143	chrIX	YIL164C	34975	-	34087	34803
2144	chrIX	YIL162W	37435	+	39203	37644
2145	chrIX	YIL160C	41444	-	40191	41344
2146	chrIX	YIL159W	41777	+	46065	42027
2147	chrIX	YIL158W	46190	+	46908	46353
2148	chrIX	YIL157C	47546	-	46776	47358
2149	chrIX	YIL156W	48091	+	51519	48312
2150	chrIX	YIL155C	53779	-	51414	53572
2151	chrIX	YIL154C	55046	-	53906	54823
2152	chrIX	YIL153W	55165	+	56424	55400
2153	chrIX	YIL150C	62759	-	60707	62569
2154	chrIX	YIL149C	68193	-	62892	67983
2155	chrIX	YIL148W	68588	+	69593	68902
2156	chrIX	YIL147C	73656	-	69588	73434
2157	chrIX	YIL146C	75773	-	73969	75929
2158	chrIX	YIL145C	77342	-	76254	77117
2159	chrIX	YIL144W	77994	+	80177	78188
2160	chrIX	YIL143C	83075	-	80282	82872
2161	chrIX	YIL142W	83265	+	84935	83498
2162	chrIX	YIL140W	85263	+	87961	85315
2163	chrIX	YIL139C	88716	-	87857	88497
2164	chrIX	YIL138C	89737	-	88885	89537
2165	chrIX	YIL137C	92837	-	89864	92608
2166	chrIX	YIL136W	93568	+	94884	93724
2167	chrIX	YIL135C	96448	-	94922	96200
2168	chrIX	YIL134W	97569	+	98372	97544
2169	chrIX	YIL133C	99434	-	98427	99265
2170	chrIX	YIL132C	100512	-	99805	100309
2171	chrIX	YIL131C	102346	-	100654	102107
2172	chrIX	YIL130W	102646	+	105790	102871
2173	chrIX	YIL129C	113345	-	105965	113102
2174	chrIX	YIL128W	113722	+	117021	113939
2175	chrIX	YIL126W	117932	+	122210	118175
2176	chrIX	YIL125W	122414	+	125990	122631
2177	chrIX	YIL124W	126182	+	127197	126365
2178	chrIX	YIL123W	127440	+	129912	127626
2179	chrIX	YIL122W	130353	+	131817	130459
2180	chrIX	YIL121W	132186	+	134014	132363
2181	chrIX	YIL120W	135253	+	136248	135389
2182	chrIX	YIL119C	138078	-	136510	137997
2183	chrIX	YIL118W	139634	+	140604	139860
2184	chrIX	YIL117C	141635	-	140501	141474
2185	chrIX	YIL116W	142858	+	144207	143383
2186	chrIX	YIL115C	148889	-	144270	148646
2187	chrIX	YIL114C	150019	-	149073	149788
2188	chrIX	YIL113W	150559	+	151294	150712
2189	chrIX	YIL112W	151551	+	154996	151785
2190	chrIX	YIL111W	155178	+	155799	155318
2191	chrIX	YIL110W	156014	+	157302	156238
2192	chrIX	YIL109C	160252	-	157275	160046
2193	chrIX	YIL107C	165939	-	163269	165722
2194	chrIX	YIL106W	166399	+	167530	166538
2195	chrIX	YIL105C	169779	-	167543	169565
2196	chrIX	YIL104C	171535	-	169908	171324
2197	chrIX	YIL103W	171701	+	173098	171920
2198	chrIX	YIL101C	177428	-	175282	177236
2199	chrIX	YIL099W	177943	+	179763	178138
2200	chrIX	YIL098C	180245	-	179678	180046
2201	chrIX	YIL097W	180401	+	182147	180628
2202	chrIX	YIL095W	183768	+	186443	183828
2203	chrIX	YIL094C	187705	-	186458	187521
2204	chrIX	YIL093C	188853	-	187872	188643
2205	chrIX	YIL091C	193231	-	190976	193014
2206	chrIX	YIL090W	193418	+	195388	193648
2207	chrIX	YIL088C	199476	-	197859	199218
2208	chrIX	YIL087C	200131	-	199545	199886
2209	chrIX	YIL085C	202113	-	200378	201872
2210	chrIX	YIL084C	203301	-	202276	203071
2211	chrIX	YIL083C	204742	-	203460	204533
2212	chrIX	YIL079C	212035	-	210885	211817
2213	chrIX	YIL078W	212456	+	214791	212658
2214	chrIX	YIL076W	216617	+	217618	216870
2215	chrIX	YIL075C	220762	-	217766	220540
2216	chrIX	YIL074C	222624	-	221028	222385
2217	chrIX	YIL073C	225954	-	222937	225792
2218	chrIX	YIL072W	226495	+	228419	226694
2219	chrIX	YIL071C	229980	-	228351	229784
2220	chrIX	YIL070C	231134	-	230166	230910
2221	chrIX	YIL069C	232437	-	231366	232265
2222	chrIX	YIL068C	235495	-	233022	235311
2223	chrIX	YIL066C	240708	-	237975	240683
2224	chrIX	YIL065C	241806	-	241234	241597
2225	chrIX	YIL064W	241994	+	242758	242217
2226	chrIX	YIL063C	243789	-	242720	243561
2227	chrIX	YIL062C	244500	-	243927	244262
2228	chrIX	YIL061C	245578	-	244624	245379
2229	chrIX	YIL057C	248394	-	247902	248503
2230	chrIX	YIL056W	249674	+	251972	249738
2231	chrIX	YIL053W	255087	+	256025	255327
2232	chrIX	YIL052C	257100	-	256117	256926
2233	chrIX	YIL051C	258335	-	257712	258093
2234	chrIX	YIL050W	258838	+	259906	259003
2235	chrIX	YIL049W	260157	+	260988	260353
2236	chrIX	YIL048W	261172	+	265015	261372
2237	chrIX	YIL047C	267841	-	264956	267758
2238	chrIX	YIL046W	268606	+	270677	268824
2239	chrIX	YIL045W	271054	+	272921	271277
2240	chrIX	YIL044C	273872	-	272835	273662
2241	chrIX	YIL043C	274938	-	273972	274739
2242	chrIX	YIL042C	276330	-	274975	276107
2243	chrIX	YIL041W	276503	+	277590	276715
2244	chrIX	YIL040W	277714	+	278231	277917
2245	chrIX	YIL038C	282890	-	279980	282695
2246	chrIX	YIL037C	285161	-	283029	285056
2247	chrIX	YIL036W	285507	+	287540	285694
2248	chrIX	YIL035C	289018	-	287678	288803
2249	chrIX	YIL034C	290142	-	289154	289900
2250	chrIX	YIL033C	291777	-	290240	291564
2251	chrIX	YIL031W	292463	+	295874	292680
2252	chrIX	YIL030C	300066	-	295963	299867
2253	chrIX	YIL027C	304162	-	303588	303950
2254	chrIX	YIL026C	307965	-	304353	307755
2255	chrIX	YIL023C	310426	-	309323	310224
2256	chrIX	YIL022W	311092	+	312690	311272
2257	chrIX	YIL021W	312808	+	313996	313062
2258	chrIX	YIL020C	314841	-	313913	314695
2259	chrIX	YIL019W	315073	+	316243	315301
2260	chrIX	YIL018W	316726	+	318019	316927
2261	chrIX	YIL017C	321035	-	318086	320838
2262	chrIX	YIL016W	321387	+	321988	321611
2263	chrIX	YIL015W	322310	+	324181	322383
2264	chrIX	YIL014W	325955	+	328085	326150
2265	chrIX	YIL013C	332535	-	328020	332355
2266	chrIX	YIL011W	333695	+	334664	333795
2267	chrIX	YIL010W	334845	+	335708	335057
2268	chrIX	YIL009C-A	336224	-	335625	336051
2269	chrIX	YIL009W	339330	+	341663	339551
2270	chrIX	YIL008W	342490	+	342959	342690
2271	chrIX	YIL007C	343682	-	342899	343477
2272	chrIX	YIL006W	344040	+	345183	344261
2273	chrIX	YIL005W	345559	+	347838	345797
2274	chrIX	YIL004C	348568	-	347776	348317
2275	chrIX	YIL003W	349083	+	350088	349289
2276	chrIX	YIL002C	353679	-	350550	353464
2277	chrIX	YIR001C	356960	-	355814	356762
2278	chrIX	YIR002C	360487	-	357298	360276
2279	chrIX	YIR003W	360837	+	362994	361060
2280	chrIX	YIR004W	363207	+	364635	363408
2281	chrIX	YIR005W	364844	+	365415	365093
2282	chrIX	YIR006C	369942	-	365379	369742
2283	chrIX	YIR008C	374365	-	373008	374112
2284	chrIX	YIR009W	374462	+	374860	374697
2285	chrIX	YIR010W	375355	+	377268	375585
2286	chrIX	YIR011C	378268	-	377177	378045
2287	chrIX	YIR012W	378461	+	379846	378685
2288	chrIX	YIR013C	380384	-	380019	380265
2289	chrIX	YIR015W	381948	+	382382	382135
2290	chrIX	YIR017C	384113	-	383343	383965
2291	chrIX	YIR018W	384600	+	385401	384780
2292	chrIX	YIR021W	397268	+	398441	397479
2293	chrIX	YIR022W	398697	+	399336	398905
2294	chrIX	YIR023W	399751	+	402799	399980
2295	chrIX	YIR024C	403499	-	402775	403293
2296	chrIX	YIR025W	403688	+	404915	403875
2297	chrIX	YIR026C	405996	-	404780	405755
2298	chrIX	YIR027C	407952	-	406260	407771
2299	chrIX	YIR028W	408468	+	410542	408399
2300	chrIX	YIR029W	410807	+	411887	410877
2301	chrIX	YIR030C	412810	-	411982	412588
2302	chrIX	YIR031C	414821	-	412962	414601
2303	chrIX	YIR032C	415682	-	414955	415500
2304	chrIX	YIR033W	416089	+	419524	416238
2305	chrIX	YIR034C	420771	-	419545	420582
2306	chrIX	YIR037W	423067	+	423710	423267
2307	chrIX	YIR038C	424543	-	423687	424331
2308	chrIX	YIR039C	432111	-	430399	432088
2309	chrIX	YIR041W	433883	+	434303	433867
2310	chrX	YJL223C	9138	-	8686	9194
2311	chrX	YJL222W	11483	+	16495	11701
2312	chrX	YJL221C	18824	-	16767	18656
2313	chrX	YJL219W	19279	+	21200	19436
2314	chrX	YJL217W	23126	+	23824	23209
2315	chrX	YJL216C	26237	-	24104	26073
2316	chrX	YJL214W	26887	+	28596	26915
2317	chrX	YJL213W	31822	+	33477	31609
2318	chrX	YJL212C	36277	-	33727	36282
2319	chrX	YJL210W	36770	+	37797	36897
2320	chrX	YJL209W	37903	+	40062	38134
2321	chrX	YJL208C	41235	-	40011	41037
2322	chrX	YJL207C	47444	-	41216	47226
2323	chrX	YJL205C	50462	-	49992	50260
2324	chrX	YJL204C	53166	-	50557	52959
2325	chrX	YJL203W	53307	+	54418	53526
2326	chrX	YJL201W	54376	+	56423	54596
2327	chrX	YJL200C	58944	-	56297	58735
2328	chrX	YJL198W	60822	+	63602	61024
2329	chrX	YJL197W	63763	+	67637	63978
2330	chrX	YJL196C	68805	-	67715	68614
2331	chrX	YJL194W	69277	+	70996	69463
2332	chrX	YJL192C	73438	-	72603	73242
2333	chrX	YJL191W	73766	+	74716	73971
2334	chrX	YJL190C	75318	-	74761	75125
2335	chrX	YJL189W	75890	+	76611	76115
2336	chrX	YJL187C	79355	-	76620	79216
2337	chrX	YJL186W	80126	+	82036	80305
2338	chrX	YJL184W	83407	+	83881	83599
2339	chrX	YJL183W	84003	+	85425	84199
2340	chrX	YJL180C	88565	-	87461	88358
2341	chrX	YJL179W	88738	+	89249	88926
2342	chrX	YJL178C	90135	-	89159	89913
2343	chrX	YJL177W	90765	+	91775	91038
2344	chrX	YJL176C	94593	-	91826	94354
2345	chrX	YJL174W	94977	+	96165	95190
2346	chrX	YJL173C	96560	-	96084	96319
2347	chrX	YJL172W	97698	+	99608	97906
2348	chrX	YJL171C	100932	-	99504	100717
2349	chrX	YJL170C	101887	-	101123	101639
2350	chrX	YJL168C	104521	-	102031	104322
2351	chrX	YJL167W	104958	+	106165	105161
2352	chrX	YJL166W	106332	+	106887	106561
2353	chrX	YJL165C	109626	-	106862	109401
2354	chrX	YJL164C	111378	-	109854	111153
2355	chrX	YJL162C	115685	-	113712	115457
2356	chrX	YJL159W	120395	+	121992	120505
2357	chrX	YJL158C	122990	-	122195	122870
2358	chrX	YJL157C	126374	-	123679	126278
2359	chrX	YJL156C	129008	-	126691	128806
2360	chrX	YJL155C	130771	-	129127	130579
2361	chrX	YJL154C	133966	-	131045	133802
2362	chrX	YJL153C	135933	-	134186	135918
2363	chrX	YJL151C	136806	-	136306	136578
2364	chrX	YJL149W	137334	+	139428	137542
2365	chrX	YJL148W	140365	+	141342	140584
2366	chrX	YJL146W	143210	+	144938	143361
2367	chrX	YJL145W	145066	+	146157	145291
2368	chrX	YJL143W	147071	+	147778	147267
2369	chrX	YJL141C	150487	-	147813	150316
2370	chrX	YJL140W	150867	+	151676	151067
2371	chrX	YJL139C	153125	-	151604	152887
2372	chrX	YJL138C	154742	-	153300	154505
2373	chrX	YJL137C	156235	-	154862	156008
2374	chrX	YJL136C	157296	-	156411	157106
2375	chrX	YJL134W	158157	+	159507	158361
2376	chrX	YJL133W	160458	+	161703	160656
2377	chrX	YJL131C	165394	-	164176	165150
2378	chrX	YJL130C	173025	-	165623	172811
2379	chrX	YJL129C	177597	-	173535	177376
2380	chrX	YJL128C	180324	-	177956	180121
2381	chrX	YJL127C	184288	-	182298	184082
2382	chrX	YJL126W	184494	+	185557	184681
2383	chrX	YJL125C	186731	-	185432	186492
2384	chrX	YJL124C	187810	-	186906	187612
2385	chrX	YJL123C	189448	-	187887	189239
2386	chrX	YJL122W	189713	+	190398	189921
2387	chrX	YJL121C	191102	-	190303	190887
2388	chrX	YJL118W	191684	+	192401	191868
2389	chrX	YJL117W	192481	+	193628	192658
2390	chrX	YJL116C	195086	-	193544	195048
2391	chrX	YJL115W	196211	+	197207	196394
2392	chrX	YJL112W	205257	+	207585	205492
2393	chrX	YJL111W	207826	+	209696	208030
2394	chrX	YJL110C	211666	-	209911	211432
2395	chrX	YJL109C	217341	-	211941	217150
2396	chrX	YJL106W	221390	+	223449	221091
2397	chrX	YJL104W	227305	+	227946	227493
2398	chrX	YJL102W	231250	+	234011	231483
2399	chrX	YJL101C	236499	-	234177	236290
2400	chrX	YJL100W	236817	+	239167	237453
2401	chrX	YJL099W	239326	+	241741	239559
2402	chrX	YJL098W	241955	+	245330	242089
2403	chrX	YJL097W	245547	+	246317	245739
2404	chrX	YJL096W	246449	+	247046	246632
2405	chrX	YJL095W	247149	+	251771	247413
2406	chrX	YJL094C	254487	-	251671	254269
2407	chrX	YJL093C	256761	-	254623	256584
2408	chrX	YJL092W	257242	+	261078	257437
2409	chrX	YJL091C	262552	-	260917	262353
2410	chrX	YJL090C	265106	-	262680	264915
2411	chrX	YJL089W	265770	+	268715	265968
2412	chrX	YJL088W	268777	+	269921	269086
2413	chrX	YJL087C	272610	-	269780	272374
2414	chrX	YJL085W	272747	+	274817	272978
2415	chrX	YJL084C	278115	-	274731	277956
2416	chrX	YJL083W	278841	+	281032	279013
2417	chrX	YJL082W	281067	+	283598	281120
2418	chrX	YJL081C	285297	-	283654	285076
2419	chrX	YJL080C	289416	-	285449	289239
2420	chrX	YJL079C	290938	-	289691	290918
2421	chrX	YJL076W	295208	+	298910	295416
2422	chrX	YJL074C	302872	-	299071	302670
2423	chrX	YJL073W	303254	+	305222	303274
2424	chrX	YJL072C	305899	-	305079	305686
2425	chrX	YJL071W	306047	+	307962	306278
2426	chrX	YJL069C	312747	-	310833	312505
2427	chrX	YJL068C	313932	-	312913	313732
2428	chrX	YJL066C	314910	-	313900	314675
2429	chrX	YJL065C	315591	-	314939	315371
2430	chrX	YJL063C	316514	-	315680	316287
2431	chrX	YJL062W-A	316700	+	317177	316911
